" -F4314,S4315+F1024,S1025"," -F4314,S4315+F1026,S1027"," -F4314,S4315+F1036,S1037"," -F4314,S4315+F1039,S1040"," -F1034,S1033+F1046,S1047"," -F1034,S1033+F1042,S1041"," -F1031,S1032+F1043,S1044"," -F1055,S1054+F1052,S1053"," -F4317,S4318+F1028,S1029"
7.33,17.58,118.53,128.36,419.40,153.16,1.68,366.28,14.22
5.15,14.97,102.80,111.62,351.63,129.24,1.30,301.02,12.14
5.80,14.90,101.20,109.82,351.33,130.95,1.24,298.55,12.18
5.52,15.31,96.51,104.79,335.97,123.28,1.26,286.94,12.08
5.35,14.53,95.47,103.45,328.17,119.49,1.30,281.55,12.03
6.23,14.74,101.79,110.22,346.57,129.67,1.25,293.06,11.78
7.69,14.70,103.65,112.09,349.76,132.07,1.24,294.49,11.39
5.40,14.76,97.13,105.73,340.65,124.82,1.34,293.19,11.46
4.09,16.11,107.46,116.57,378.86,140.41,1.47,322.56,12.73
4.49,14.64,98.61,107.13,346.39,129.05,1.23,291.73,11.54
4.48,14.35,97.00,105.38,344.97,126.27,1.29,293.68,11.41
5.85,14.45,99.51,107.93,340.42,125.69,1.36,290.31,11.34
4.88,14.66,103.23,112.10,367.78,137.22,1.29,312.27,11.81
4.74,15.07,100.28,108.80,357.05,131.80,1.33,304.77,15.61
4.89,15.42,100.56,109.54,360.75,133.00,1.34,308.17,13.03
4.34,15.30,102.61,111.63,368.35,134.50,1.45,314.50,12.26
