" -F4139,S4140+F199,S200"," -F4139,S4140+F201,S202"," -F4139,S4140+F211,S212"," -F4139,S4140+F214,S215"," -F209,S208+F221,S222"," -F209,S208+F217,S216"," -F206,S207+F218,S219"," -F230,S229+F227,S228"," -F4142,S4143+F203,S204"
6.34,12.75,89.49,97.44,307.16,113.84,1.24,263.26,10.16
4.89,13.77,86.52,93.86,301.65,109.56,1.12,260.26,10.92
4.65,12.51,86.40,93.86,294.83,109.13,1.12,251.91,10.09
4.47,12.35,86.36,93.97,294.55,109.34,1.16,251.14,9.88
8.30,12.73,90.57,97.88,294.67,107.94,1.11,252.88,10.15
328.64,12.65,408.85,416.11,291.96,106.46,1.09,252.69,10.25
6239.40,10.95,6290.10,6282.30,302.03,111.88,1.12,257.03,7.47
3.20,12.89,90.24,98.08,316.91,117.74,1.20,270.30,10.31
6.64,13.51,93.29,101.01,309.70,114.03,1.26,265.44,10.84
2.20,13.48,90.79,98.41,314.95,115.59,1.18,270.33,10.48
1.67,12.42,91.11,99.09,323.61,120.22,1.19,275.86,9.94
2.17,12.35,88.18,95.74,311.01,116.23,1.11,264.28,9.71
2.27,12.27,84.49,91.78,297.20,108.24,1.13,257.04,9.67
2.27,12.25,85.86,93.20,300.81,110.04,1.15,259.30,9.79
2.23,12.11,86.67,93.97,303.57,113.23,1.13,257.44,9.65
2.21,12.29,86.98,94.13,302.78,111.82,1.13,260.13,9.94
2.49,13.12,85.89,93.01,307.92,112.26,1.16,265.13,9.96
2.44,12.26,87.50,95.37,312.90,115.98,1.12,267.56,9.54
2.23,12.06,87.62,94.75,313.05,115.66,1.12,263.24,9.57
2.29,12.02,87.10,94.34,309.41,113.73,1.11,265.83,9.66
2.11,12.37,91.80,99.80,329.55,123.21,1.12,280.03,9.64
2.21,12.35,89.68,97.38,320.72,119.95,1.08,273.73,9.47
2.33,12.67,92.00,100.20,329.84,122.58,1.21,281.68,10.07
2.33,12.90,95.85,104.15,337.21,125.23,1.20,287.45,10.02
2.75,15.25,111.30,121.02,387.82,142.65,1.54,333.55,12.06
4.24,16.92,112.70,122.16,396.69,144.65,1.56,340.40,13.22
5.45,14.24,100.01,108.53,349.79,128.86,1.20,297.29,11.28
5.32,14.22,96.98,105.27,344.79,128.00,1.25,293.54,10.99
5.33,13.93,95.19,103.38,335.41,125.00,1.18,285.31,10.74
4.61,13.43,96.76,104.81,343.33,128.27,1.08,290.68,10.70
4.27,13.53,91.38,99.00,322.17,118.91,1.14,276.01,10.85
4.55,13.68,92.18,99.99,325.77,120.56,1.16,272.62,11.09
4.51,14.14,92.65,100.61,327.92,121.66,0.80,279.99,10.91
4.57,14.60,93.09,100.55,327.56,119.30,1.22,280.39,11.19
4.13,13.56,90.99,98.57,315.54,116.80,1.16,269.41,10.87
4.37,13.71,92.29,100.11,318.12,118.54,1.15,270.13,10.98
4.43,13.78,91.12,98.75,315.52,115.71,1.17,269.73,10.96
4.41,13.93,89.32,96.80,311.33,113.90,1.23,269.01,11.29
4.09,13.67,93.02,101.06,324.31,120.92,1.17,274.80,11.14
4.44,14.44,97.10,105.22,341.95,127.42,1.17,290.95,11.49
4.05,14.86,95.21,103.14,328.01,121.05,1.24,280.72,12.02
4.60,16.18,104.85,113.57,364.04,135.14,1.26,308.27,12.52
4.82,15.32,106.87,115.91,379.25,141.59,1.21,320.73,12.08
4.92,15.15,103.25,112.12,359.89,135.10,1.25,303.18,11.88
5.37,14.85,99.68,107.92,343.52,125.05,1.19,296.42,12.08
5.36,15.39,102.13,110.52,350.46,128.58,1.24,299.26,12.16
5.68,14.74,103.78,112.12,355.56,133.47,1.24,298.68,12.04
6.96,14.98,102.93,111.25,348.48,128.97,1.18,296.44,11.68
5.04,15.98,104.41,112.94,364.48,133.14,1.40,311.68,12.33
4.72,15.39,102.42,111.01,361.71,134.12,1.27,307.58,12.16
5.02,15.12,101.70,110.00,359.34,133.24,1.20,299.39,11.81
5.48,14.74,102.73,111.09,357.75,132.83,1.28,302.80,11.66
4.96,14.76,104.97,113.69,373.37,139.58,1.24,313.80,11.72
5.58,15.28,104.38,112.77,366.03,136.68,1.28,310.91,11.65
599.25,15.10,700.29,708.97,377.84,140.24,1.31,320.57,12.14
4496.10,13.91,4592.70,4590.40,379.75,140.42,1.29,320.12,9.73
5.54,17.13,117.00,126.96,413.93,150.99,1.46,353.39,13.29
