" -F4167,S4168+F331,S332"," -F4167,S4168+F333,S334"," -F4167,S4168+F343,S344"," -F4167,S4168+F346,S347"," -F341,S340+F353,S354"," -F341,S340+F349,S348"," -F338,S339+F350,S351"," -F362,S361+F359,S360"," -F4170,S4171+F335,S336"
3.34,12.36,83.66,90.84,290.51,106.16,1.18,249.54,10.10
3.87,12.27,84.14,91.29,292.38,108.02,1.20,250.52,10.22
3.84,12.59,84.09,91.10,287.89,105.64,1.18,247.12,10.43
4.82,12.94,86.64,93.76,298.48,108.96,1.18,257.10,10.57
4.27,12.87,88.68,96.47,312.24,116.65,1.26,266.82,10.37
3.79,12.32,85.31,93.04,300.97,110.96,1.18,257.75,10.23
4.00,12.22,86.43,93.73,302.76,111.77,1.13,258.64,9.88
6853.10,9.75,6917.80,6898.60,315.33,117.94,1.14,268.35,6.53
487.82,12.49,573.24,581.05,345.83,117.55,1.18,266.19,10.09
4.37,13.07,92.27,100.27,322.29,119.73,1.18,273.65,10.99
4.45,13.26,94.93,103.03,330.03,123.07,1.23,279.59,10.96
5.22,14.64,109.51,119.07,373.53,138.52,1.49,317.51,11.81
5.09,15.00,109.80,119.42,373.86,139.22,1.45,318.75,12.19
125.85,13.72,216.74,224.71,329.31,122.29,1.26,280.99,11.14
19.83,13.52,108.39,116.28,323.61,120.08,1.19,275.48,10.87
4.00,13.01,90.12,97.64,313.89,117.25,1.22,267.75,11.88
2.43,12.43,90.62,98.33,318.07,119.01,1.10,270.74,10.14
20.68,12.32,103.67,111.00,304.63,113.36,1.13,260.35,10.06
3.10,12.33,84.73,92.51,303.68,112.04,1.09,259.70,10.09
4.29,12.67,89.61,97.42,314.34,117.90,1.15,267.95,10.30
11.31,13.18,93.25,101.01,300.50,110.21,1.13,259.40,10.89
4.85,12.36,86.16,93.41,292.04,107.85,1.21,249.62,10.47
6.87,12.39,87.89,95.30,294.64,109.12,1.18,251.76,10.24
1830.60,9.80,1911.50,1916.30,293.60,106.97,1.18,252.02,5.67
7.69,12.47,88.34,95.78,292.70,107.12,1.17,252.12,10.18
20.76,12.69,104.54,111.87,302.69,112.85,1.16,258.31,10.23
5.17,12.72,93.60,101.49,316.66,118.23,1.25,268.47,10.50
4.77,13.48,91.02,98.96,312.80,115.41,1.20,268.87,11.01
2.25,13.37,90.44,98.25,318.58,117.36,1.21,275.23,10.25
1.72,12.31,93.25,101.41,325.33,121.32,1.18,276.45,9.93
1.48,12.19,88.60,96.25,312.84,116.99,1.16,264.56,9.64
2.14,11.73,84.41,91.58,298.44,108.97,1.10,256.15,9.53
2.33,12.11,85.34,93.01,300.38,109.52,1.11,257.88,9.64
1.42,12.20,85.60,92.56,302.03,111.88,1.06,257.54,9.94
2.19,12.17,85.15,92.54,300.28,110.63,1.18,256.40,9.91
2.41,12.76,86.32,93.52,307.95,112.78,1.26,263.85,10.06
2.01,12.42,89.21,96.79,321.97,120.87,1.22,273.27,9.84
2.57,12.22,85.81,93.97,310.42,114.12,1.12,265.45,9.59
2.01,12.03,87.12,94.74,311.17,115.68,1.18,265.87,9.51
2.01,12.15,91.37,99.10,324.57,121.15,1.21,276.67,9.63
2.06,12.20,90.04,98.06,320.28,119.67,1.17,272.47,9.85
1.90,12.58,92.59,100.19,329.14,122.26,1.22,280.51,9.59
2.12,12.61,95.09,103.19,335.48,125.21,1.33,284.73,10.07
1.98,14.77,108.23,117.37,377.08,139.48,1.48,322.91,11.54
5.14,15.56,111.00,120.40,387.07,142.72,1.47,329.40,12.86
4.61,14.28,98.67,106.75,347.45,127.72,1.23,295.73,11.68
5.89,14.06,98.62,106.96,344.60,128.00,1.26,292.53,11.13
4.56,13.59,94.66,102.58,335.29,125.14,1.27,283.68,10.80
4.32,13.50,96.28,104.30,336.92,125.94,1.31,286.50,10.75
4.08,13.55,91.69,99.49,324.97,120.93,1.21,275.65,10.90
3.89,13.31,90.17,98.01,322.49,118.82,1.16,275.37,11.03
3.95,14.14,94.34,102.44,336.54,126.36,1.19,286.22,10.81
4.40,14.25,92.67,100.29,325.11,119.71,1.17,278.59,11.13
4.21,13.87,89.85,97.40,312.16,115.41,1.18,266.56,11.25
4.05,14.05,90.78,98.19,316.76,117.16,1.20,269.67,11.12
4.27,13.72,90.28,97.82,314.09,114.69,1.23,270.17,11.18
4.45,13.46,89.88,97.24,313.15,114.68,1.21,268.88,11.22
4.05,13.75,93.65,101.49,325.69,121.70,1.22,275.93,10.68
3.89,14.27,98.06,106.32,341.77,127.68,1.08,290.10,11.33
4.27,14.82,95.06,102.84,333.82,123.05,1.30,286.81,12.28
4.05,15.91,103.96,112.09,366.01,136.00,1.33,310.39,12.58
4.74,15.06,108.82,117.35,375.81,140.89,1.20,316.45,12.20
4.40,15.14,103.77,112.30,361.87,136.01,1.36,303.84,12.14
4.85,14.94,99.26,107.49,345.26,126.57,1.32,295.97,12.34
5.12,15.21,101.12,109.32,348.69,127.75,1.34,297.33,12.16
4.96,15.17,102.10,110.09,352.92,131.13,1.35,298.47,12.25
4.35,14.58,99.12,107.28,344.83,127.29,1.41,291.88,11.96
5.33,15.77,104.17,112.75,360.63,133.16,1.34,307.72,12.43
5.83,15.29,105.34,113.76,371.56,139.19,1.26,315.37,12.23
6.13,14.77,101.57,110.12,357.01,132.09,1.27,302.51,11.66
6.90,14.61,105.18,113.44,359.02,134.79,1.24,302.01,11.82
4.77,14.68,104.86,113.12,366.81,136.88,1.29,310.23,11.56
5.30,14.89,103.90,112.27,364.58,135.59,1.32,308.19,11.79
4.96,15.25,106.29,115.14,378.04,140.55,1.36,319.84,11.65
5.44,15.38,107.92,116.97,377.59,140.12,1.34,318.64,12.56
7356.00,13.64,7441.90,7441.20,408.73,150.49,1.51,347.13,8.59
