" -F4258,S4259+F760,S761"," -F4258,S4259+F762,S763"," -F4258,S4259+F772,S773"," -F4258,S4259+F775,S776"," -F770,S769+F782,S783"," -F770,S769+F778,S777"," -F767,S768+F779,S780"," -F791,S790+F788,S789"," -F4261,S4262+F764,S765"
4.45,13.50,92.62,100.44,323.67,119.57,1.22,276.46,11.01
4.05,14.51,100.00,108.37,346.55,128.49,1.32,296.07,11.39
5.10,15.11,102.64,111.38,354.97,131.54,1.30,302.32,11.69
5.37,14.10,95.90,103.98,334.42,123.62,1.22,286.40,11.14
4.95,13.83,93.04,100.97,327.96,120.37,1.16,279.08,10.99
5.16,13.59,93.57,101.93,334.56,123.49,1.21,287.09,10.49
4.90,13.08,91.24,99.09,318.91,117.23,1.17,273.45,10.33
5.14,13.74,91.94,99.84,322.84,119.27,1.14,276.09,10.63
4.48,13.56,94.41,102.66,322.71,120.39,1.16,273.26,10.86
5.45,13.96,96.84,105.06,339.25,126.93,1.16,287.16,11.22
5.29,13.90,90.20,97.54,312.40,114.65,1.17,267.63,10.86
4.74,13.39,92.25,99.96,321.00,119.64,1.14,271.63,10.53
4.72,13.76,90.72,98.64,317.41,117.42,1.04,272.51,10.70
5.09,13.53,87.70,95.21,304.37,111.84,1.12,261.51,10.55
4.96,13.46,90.33,97.74,309.36,113.93,1.14,265.28,10.47
4.49,13.00,92.65,100.35,315.26,117.52,1.12,266.28,10.61
4.00,13.71,98.16,106.20,334.14,125.21,1.20,283.70,10.85
4.51,15.48,102.58,110.90,354.40,130.22,1.38,307.08,12.28
5.19,16.26,109.29,118.20,376.99,139.02,1.38,323.68,12.91
6332.40,13.06,6409.40,6401.60,360.89,135.34,1.32,304.48,9.15
7.82,14.45,103.38,111.44,341.78,127.42,1.19,289.31,11.95
4.81,14.73,96.83,105.15,334.77,123.07,1.21,287.54,11.67
4.48,14.47,94.67,102.77,331.01,121.60,1.16,282.46,11.47
4.62,14.59,99.00,107.40,344.87,128.04,1.20,295.23,11.55
6.71,14.49,102.08,110.66,349.52,131.65,1.24,295.12,11.49
5.13,14.90,98.60,106.83,343.16,126.05,1.27,294.03,11.76
4.81,15.36,104.45,113.17,369.16,138.00,1.21,312.68,12.25
9.35,14.44,107.15,115.95,348.52,129.88,1.23,293.67,11.28
4.83,14.34,98.49,106.90,349.46,129.42,1.19,298.59,11.40
4.92,13.94,98.73,107.22,346.92,127.28,1.27,296.05,11.23
6.11,14.60,100.82,109.31,358.04,131.67,1.24,307.37,11.50
4.66,14.82,99.65,107.96,353.43,129.57,1.26,300.88,11.93
5.08,14.58,102.14,110.65,357.10,132.10,1.21,303.67,11.73
3.30,15.45,107.39,116.36,374.20,138.34,1.33,318.89,12.08
