" -F4293,S4294+F925,S926"," -F4293,S4294+F927,S928"," -F4293,S4294+F937,S938"," -F4293,S4294+F940,S941"," -F935,S934+F947,S948"," -F935,S934+F943,S942"," -F932,S933+F944,S945"," -F956,S955+F953,S954"," -F4296,S4297+F929,S930"
3.26,13.09,90.65,98.86,326.13,122.42,1.12,276.99,10.70
3.92,13.07,89.53,97.48,315.29,117.48,1.10,267.30,10.79
3.15,14.73,90.17,98.43,340.62,119.44,1.21,275.25,10.62
4.19,14.25,95.72,103.64,335.92,123.17,1.21,287.65,11.74
4.69,14.13,96.17,104.44,337.80,123.99,1.26,289.05,10.90
4.56,13.92,90.97,99.34,324.00,119.58,1.31,276.94,11.25
4.35,13.25,89.40,97.10,319.15,118.22,1.23,271.10,10.49
4.35,12.90,91.47,99.81,329.57,122.88,1.20,280.27,10.41
4.32,12.82,86.64,94.29,301.96,111.13,1.11,258.40,10.39
4.27,12.89,86.59,93.94,306.27,112.55,1.22,262.35,10.76
4.19,12.95,87.54,94.98,305.87,113.04,1.23,261.73,10.80
3.92,13.11,90.44,98.17,319.81,118.17,1.29,273.69,10.62
4.43,13.12,85.02,92.51,299.95,109.46,1.15,259.95,10.95
3.89,13.32,87.28,95.17,303.38,113.84,1.19,259.14,10.74
4.43,13.24,86.85,94.53,302.92,112.65,1.25,258.82,10.85
4.35,12.67,83.58,90.60,289.83,105.82,1.13,249.55,10.54
4.37,12.82,84.25,91.61,296.59,109.06,1.11,254.44,10.62
4.29,13.45,87.89,95.54,305.12,113.10,1.19,261.66,10.88
4.51,13.43,92.32,99.95,315.73,116.14,1.25,270.58,11.28
4.56,16.30,106.99,116.42,381.35,137.96,1.58,337.38,13.52
4.85,16.67,109.80,119.07,394.17,142.84,1.70,346.40,14.01
5.28,13.49,94.58,102.95,323.80,118.51,1.22,278.01,11.28
5.70,13.66,93.09,100.96,318.06,117.72,1.18,271.65,11.19
6.07,13.78,89.03,96.89,307.38,112.78,1.15,263.99,11.39
66.69,13.17,149.14,156.55,299.34,109.39,1.19,258.34,11.32
5.81,13.19,92.19,100.11,316.42,118.44,1.29,268.49,10.82
4.77,13.42,91.53,99.15,317.34,119.69,1.13,269.34,10.84
4.61,13.50,87.89,95.62,308.40,112.46,1.21,267.06,11.16
4.64,14.02,95.48,103.96,337.05,125.47,1.34,286.81,11.36
7014.50,10.88,7104.50,7101.40,316.53,117.54,1.25,269.26,6.90
2020.30,10.77,2106.00,2111.50,316.25,115.76,1.27,270.18,6.49
5.52,13.32,90.30,98.33,311.95,114.85,1.17,266.93,10.64
5.30,13.60,96.23,104.52,341.93,128.56,1.23,289.98,11.04
4.72,13.89,92.51,100.77,329.87,122.60,1.18,280.39,10.82
4.56,14.14,93.12,101.49,333.74,123.28,1.20,285.33,14.09
4.93,14.29,98.27,107.01,345.12,126.07,1.32,295.60,11.63
3.07,14.87,100.64,109.35,362.81,132.94,1.32,309.14,12.17
4.27,14.85,97.61,106.08,353.97,130.58,1.32,302.85,12.05
4.32,14.91,97.93,106.45,349.50,130.15,1.34,297.36,15.20
3.31,14.20,99.55,108.23,361.86,135.36,1.25,306.93,12.09
4.64,13.76,95.54,103.67,332.45,122.90,1.18,284.14,11.51
4.67,13.92,94.77,103.08,337.29,123.62,1.20,287.72,11.45
3.39,14.35,95.09,103.27,338.10,125.35,1.30,286.73,11.52
3.44,15.35,102.76,111.42,366.83,137.16,1.37,310.47,12.27
3.84,14.70,93.15,101.27,332.19,121.66,1.28,286.63,11.98
3.07,12.88,96.28,105.15,341.67,129.54,1.27,287.64,9.68
4.77,13.97,97.18,105.55,336.36,125.86,1.29,285.33,11.53
4.72,13.89,92.35,100.16,320.56,116.97,1.25,275.26,11.48
4.72,14.45,93.17,101.41,328.36,120.97,1.22,280.08,11.66
3.47,14.58,96.17,104.57,339.70,126.19,1.19,290.63,12.00
4.56,14.51,98.86,108.07,344.08,126.66,1.29,295.51,11.59
,17.31,113.07,122.90,415.28,151.05,1.65,363.65,14.28
2.97,18.23,125.29,136.05,454.11,166.92,1.70,393.75,14.48
2.73,16.39,118.27,127.97,410.84,153.49,1.50,345.93,12.99
2.38,16.46,117.88,127.68,409.40,154.58,1.49,341.91,13.07
2.65,16.62,112.11,121.49,395.41,147.18,1.48,329.92,13.07
2.54,15.15,106.80,115.57,370.79,136.84,1.49,316.81,11.98
2.62,16.38,116.28,126.30,402.37,152.73,1.46,334.18,12.76
2.78,15.82,116.04,125.66,404.40,154.83,1.45,335.35,12.71
2.67,16.81,111.37,120.51,392.68,144.63,1.49,332.92,13.12
2.65,16.95,122.68,132.54,441.48,163.98,1.72,374.10,13.61
2.65,15.78,114.18,124.01,399.40,149.70,1.44,333.37,12.29
2.78,16.17,112.70,122.02,398.18,146.85,1.49,334.84,12.53
2.35,15.99,115.83,125.55,398.95,148.56,1.49,335.25,12.47
2.38,16.86,114.90,124.62,411.39,153.17,1.58,347.62,12.17
2.38,15.82,115.01,124.86,412.54,153.94,1.39,347.45,12.26
1.13,16.24,115.59,125.26,418.58,153.97,1.49,351.13,12.34
2.67,16.33,116.89,126.54,416.59,152.65,1.56,352.23,12.80
