" -F4272,S4273+F826,S827"," -F4272,S4273+F828,S829"," -F4272,S4273+F838,S839"," -F4272,S4273+F841,S842"," -F836,S835+F848,S849"," -F836,S835+F844,S843"," -F833,S834+F845,S846"," -F857,S856+F854,S855"," -F4275,S4276+F830,S831"
4.54,14.01,98.04,106.24,339.48,125.08,1.37,290.05,11.14
6.98,13.74,100.26,108.69,337.96,125.08,1.34,289.37,10.90
5.46,13.59,92.80,100.82,317.81,117.10,1.28,273.03,10.71
4.61,12.97,89.06,97.11,316.37,116.48,1.23,269.70,10.23
5.41,12.55,92.71,101.04,326.84,123.14,1.14,275.95,9.95
5.92,12.60,89.10,97.14,308.72,113.75,1.23,263.75,10.12
7.06,12.38,90.86,98.57,303.39,111.52,1.21,259.80,9.96
4.67,12.85,88.32,96.12,310.25,115.36,1.20,262.96,10.27
5.33,13.66,92.12,100.13,317.39,118.93,1.22,270.85,11.04
4.54,12.57,86.23,93.40,296.00,108.70,1.22,253.51,10.35
4.62,12.64,87.84,95.45,303.00,113.30,1.19,256.97,10.03
4.80,12.95,87.98,96.15,303.64,112.59,1.24,259.03,10.45
4.46,12.61,83.05,90.61,290.56,106.57,1.16,249.64,10.04
4.29,12.61,85.27,92.81,291.28,107.64,1.20,248.20,10.30
4.41,12.62,86.55,94.21,302.20,110.76,1.25,258.94,10.35
3.26,13.20,92.31,100.08,315.20,117.39,1.29,267.91,10.63
4.47,15.65,102.01,110.52,354.53,129.40,1.51,308.75,12.68
5.19,15.38,104.99,113.55,364.54,133.17,1.64,316.49,12.87
3.56,13.32,93.91,102.20,321.74,119.37,1.26,274.34,11.05
5.30,13.14,89.66,97.54,312.54,114.07,1.17,267.86,11.03
5.09,13.29,88.60,96.34,299.01,110.53,1.17,256.47,10.89
2.71,12.83,85.02,92.74,298.36,109.63,1.23,257.36,10.34
2.13,13.02,88.84,96.94,312.06,116.06,1.22,266.60,10.22
4.74,13.02,90.64,98.37,311.58,116.57,1.24,265.15,10.49
5.41,13.43,88.87,96.60,304.65,112.46,1.23,261.94,10.97
3.26,13.65,93.43,101.52,327.59,122.62,1.31,279.16,10.94
3.06,12.67,88.99,97.22,318.54,118.04,1.22,270.25,9.82
3.28,13.05,88.89,96.54,311.14,114.32,1.25,267.37,10.45
4.75,13.24,89.78,97.79,315.68,116.06,1.25,270.18,10.81
3.40,15.37,92.26,100.89,333.63,125.41,1.25,283.57,10.74
3.37,13.78,89.88,98.02,322.93,118.82,1.26,275.13,11.04
4804.00,12.29,4891.00,4895.20,325.04,120.09,1.17,278.57,8.39
3.40,15.56,97.20,106.26,343.73,126.88,1.41,294.57,11.04
2.50,13.61,100.63,109.12,357.80,131.64,1.36,305.31,10.77
2.48,13.54,95.56,103.70,339.67,124.76,1.32,291.68,10.57
2.66,13.58,94.27,102.46,341.66,126.77,1.24,288.87,10.17
2.49,13.10,96.38,104.45,349.24,131.21,1.19,297.10,10.17
2.36,12.95,92.31,100.37,332.90,122.65,1.24,283.74,10.31
2.52,13.17,92.61,100.73,329.72,121.70,1.29,281.39,10.26
2.36,13.24,93.75,101.93,335.92,124.60,1.30,284.18,10.41
2.62,13.54,99.56,107.75,351.07,132.40,1.33,296.98,10.55
0.04,13.32,91.73,99.37,323.84,,1.26,277.08,9.67
2.53,13.11,93.42,101.78,331.84,124.72,1.26,280.64,10.42
2.51,12.89,93.39,101.73,331.63,123.52,1.24,282.15,10.22
2.38,12.83,88.96,96.88,316.13,115.90,1.22,270.59,10.04
2.54,12.89,90.61,98.69,316.02,117.20,1.25,270.28,10.17
2.76,12.94,92.06,100.07,333.45,121.62,1.26,285.65,10.40
2.72,13.72,97.71,106.15,338.70,125.26,1.25,288.80,10.61
2.80,15.41,106.54,116.11,381.96,140.17,1.54,330.54,12.29
5.00,17.59,117.42,127.04,413.16,152.41,1.58,355.31,14.29
4.92,16.16,111.28,120.18,381.61,142.55,1.39,322.95,12.71
4.58,15.73,106.12,115.17,379.94,140.12,1.41,320.59,12.52
4.80,15.93,104.65,113.85,361.60,134.56,1.43,304.70,12.62
4.54,15.36,101.12,109.59,355.79,131.15,1.44,302.41,12.21
5.67,16.09,108.87,118.17,377.88,141.43,1.43,318.07,12.95
4.90,15.98,108.22,118.00,376.96,142.29,1.32,316.17,12.45
4.75,15.89,105.14,114.01,366.32,134.92,1.46,310.53,12.61
5.69,16.47,114.88,124.63,399.83,150.37,1.51,338.84,13.14
4.32,15.62,106.37,115.64,382.07,142.32,1.35,319.37,12.56
4.74,16.13,106.83,115.71,370.16,136.40,1.44,314.94,12.69
5.56,15.69,107.87,117.07,379.33,140.03,1.42,321.58,12.37
5668.50,14.18,5750.00,5740.80,389.68,145.52,1.36,329.86,9.86
5.24,15.85,107.67,116.83,384.14,142.19,1.43,324.36,12.19
1219.00,15.11,1327.40,1333.40,380.76,139.77,1.44,325.17,10.77
4.84,16.63,110.58,119.76,391.00,143.14,1.49,333.61,13.19
