" -F4146,S4147+F232,S233"," -F4146,S4147+F234,S235"," -F4146,S4147+F244,S245"," -F4146,S4147+F247,S248"," -F242,S241+F254,S255"," -F242,S241+F250,S249"," -F239,S240+F251,S252"," -F263,S262+F260,S261"," -F4149,S4150+F236,S237"
4.56,13.59,90.92,98.34,308.28,112.96,1.15,264.75,10.98
4.79,13.14,90.85,98.34,307.17,112.82,1.25,261.98,10.72
4.65,12.39,90.20,97.81,312.86,115.85,1.12,267.51,10.21
5.51,12.39,87.99,95.60,300.21,111.55,1.13,255.84,10.24
8.37,12.17,88.06,95.26,289.40,105.47,1.08,249.86,10.15
5.57,12.29,86.27,93.38,292.93,107.43,1.09,251.08,10.12
11.11,12.06,92.03,99.22,293.11,108.49,1.10,249.67,9.80
14.39,12.33,95.00,102.43,292.69,107.57,1.08,250.53,10.20
6159.00,11.87,6219.10,6204.50,300.88,108.42,1.18,259.96,8.03
8.05,12.58,90.60,98.38,305.54,112.72,1.11,261.55,10.26
6.26,11.65,88.25,95.93,305.64,112.91,1.07,255.34,9.88
38.76,12.17,121.03,128.38,301.90,111.07,1.06,258.34,9.86
5.58,12.13,92.87,100.94,320.84,120.22,1.15,270.96,9.87
4.70,12.68,90.73,98.55,315.65,118.10,1.09,267.71,10.47
5.74,13.22,93.29,101.29,323.21,120.64,1.21,275.44,10.75
6.31,13.03,98.90,107.40,332.87,123.23,1.20,283.64,10.76
6576.90,13.43,6537.00,6445.00,383.23,142.16,1.48,327.13,9.36
2.90,14.76,110.39,120.08,386.02,142.55,1.38,329.77,11.61
2.50,12.58,94.46,102.72,333.02,123.67,1.22,283.44,9.96
2.66,12.47,90.42,98.21,325.17,120.86,1.23,280.81,10.15
3.14,12.05,88.97,96.72,316.32,119.13,1.09,268.62,9.73
2.77,12.05,90.41,98.37,324.06,121.50,1.05,273.57,9.56
2.82,11.77,85.33,92.67,302.44,111.16,1.14,259.96,9.39
2.94,11.48,85.54,93.13,306.03,113.01,1.07,256.83,9.57
2.87,11.81,85.96,93.11,306.61,113.79,1.12,262.49,9.53
2.70,12.93,84.21,91.37,302.20,109.84,1.15,259.86,10.19
2.82,11.74,83.80,91.29,294.65,108.34,1.05,252.47,9.71
3.00,11.50,84.30,91.56,295.64,109.46,1.07,251.58,9.44
2.79,11.65,84.32,91.51,294.71,107.90,1.07,252.04,9.39
2.84,11.71,82.57,89.75,291.89,106.03,1.12,251.92,9.32
1.56,11.67,85.80,93.28,305.21,112.14,1.04,256.10,9.38
2.62,12.15,89.00,96.96,317.34,117.51,1.13,269.55,9.67
2.64,12.57,89.48,97.03,310.50,114.24,1.15,265.04,10.11
4.61,13.94,91.02,98.44,312.25,114.39,1.14,267.85,11.50
4.57,13.31,91.18,99.15,321.70,119.09,1.11,272.83,10.85
4.68,12.64,88.28,95.60,307.44,114.24,1.13,261.62,10.49
4.44,12.68,84.68,91.74,295.36,107.71,1.15,254.49,10.26
4.84,12.57,86.43,93.61,299.16,108.77,1.07,257.53,10.53
5.07,12.81,86.79,93.96,299.87,110.91,1.06,255.38,10.62
4.84,13.12,87.53,94.61,301.30,111.08,1.05,257.12,10.74
4.62,13.71,85.94,93.19,305.54,110.64,1.14,262.72,10.84
5.48,12.90,89.02,96.38,310.81,114.72,1.09,265.21,10.24
4.90,12.74,87.60,95.23,311.52,114.90,1.04,261.45,10.63
5.03,13.31,87.56,95.15,307.40,112.92,1.08,263.08,10.74
4.79,13.21,92.24,100.15,327.32,121.98,1.11,277.97,10.58
4.84,13.13,90.22,97.90,319.80,118.93,1.11,271.79,10.47
4.90,13.10,92.14,99.90,332.06,121.56,1.18,280.67,10.62
4.81,14.03,96.44,104.59,336.81,124.71,1.22,285.75,11.23
4.42,16.41,111.12,120.43,387.22,141.81,1.35,331.74,12.62
65.07,16.41,172.98,182.45,394.98,144.29,1.42,338.46,12.92
4.87,14.49,98.09,106.62,346.28,127.90,1.20,293.94,11.54
5.40,14.32,96.18,104.40,341.00,126.32,1.20,290.97,11.47
6.21,13.58,95.07,103.39,331.30,123.83,1.13,282.57,10.72
86.51,13.27,177.34,185.35,340.35,127.35,1.16,286.85,10.37
5.47,13.26,90.80,98.34,318.66,117.20,1.11,272.50,10.58
6.88,13.27,92.73,100.41,322.56,119.16,1.08,269.76,10.77
6.88,13.91,93.75,101.58,324.25,119.41,1.19,276.43,10.89
6.13,14.32,92.69,100.18,321.80,117.53,1.26,275.93,11.16
5.01,13.32,90.34,98.00,312.91,115.68,1.08,265.92,10.74
6.07,13.08,92.13,99.72,315.16,116.84,1.11,266.10,10.49
4.83,13.47,90.04,97.64,312.06,113.65,1.09,267.19,10.89
5.03,13.37,88.57,95.91,307.47,111.58,1.06,265.09,10.90
4.94,13.46,92.44,100.34,322.24,119.72,1.12,272.65,10.82
4.64,13.97,95.74,103.78,338.01,124.78,1.05,286.51,11.05
4.62,14.52,94.10,101.84,324.94,118.84,1.18,278.23,11.72
12.99,15.45,109.81,118.12,352.68,129.88,1.21,300.34,11.97
1233.50,13.28,1334.80,1340.50,368.20,137.16,1.25,310.73,8.84
5.22,14.56,99.88,108.06,348.55,129.98,1.19,293.87,11.78
6.58,14.44,96.95,104.97,333.87,120.72,1.13,288.06,11.75
9.67,14.29,103.19,111.17,339.44,124.09,1.21,289.50,11.45
5.87,14.17,99.78,108.26,343.32,128.34,1.21,289.87,11.25
4.91,14.41,97.90,106.00,337.94,125.28,1.25,286.70,11.55
4.38,15.78,99.74,108.17,352.35,128.36,1.26,300.77,12.38
4.97,14.79,98.94,107.20,350.71,129.53,1.20,297.29,11.59
5.33,15.93,98.12,106.34,348.82,128.66,1.12,290.30,14.80
5.02,14.16,98.14,106.08,344.42,126.90,1.26,293.56,11.55
5.22,13.95,102.14,110.79,362.26,134.88,1.22,306.00,11.46
20.24,14.67,115.60,123.80,355.34,131.48,1.16,301.48,14.27
5.69,15.10,103.44,111.86,366.43,136.13,1.29,311.72,12.08
4.55,14.92,104.85,113.66,367.37,135.39,1.27,310.72,11.95
6.18,16.61,117.10,127.10,408.94,149.53,1.47,349.79,13.22
