" -F4223,S4224+F595,S596"," -F4223,S4224+F597,S598"," -F4223,S4224+F607,S608"," -F4223,S4224+F610,S611"," -F605,S604+F617,S618"," -F605,S604+F613,S612"," -F602,S603+F614,S615"," -F626,S625+F623,S624"," -F4226,S4227+F599,S600"
2.02,13.45,88.68,97.09,313.77,116.53,1.35,269.3,10.84
2.12,14.24,92.83,101.45,330.38,120.12,1.4,286.27,11.8
1.57,13.97,93.07,101.95,330.18,119.8,1.46,285.62,11.91
2.03,12.83,88.75,97.45,312.62,116.44,1.3,265.93,10.31
2.08,12.83,85.68,94.31,298.9,112,1.22,253.9,10.48
1.9,12.81,81.95,90.2,289.6,106.76,1.24,249.5,10.45
1.83,12.43,80.4,88.69,286.38,105.01,1.19,245.14,10.29
2.07,12.8,82.78,91.33,294.96,109.63,1.22,250.47,10.15
1.81,12.88,83.25,91.43,295.79,109.35,1.26,252.29,10.19
2.12,12.87,82.18,90.18,293.39,107.42,1.25,251.78,10.27
1.97,13.09,89.18,98,312.6,116.91,1.22,266.09,10.6
1.79,12.68,85.46,94.45,309.45,114.56,1.19,262.05,10.12
2.07,12.72,83.9,92.61,301.19,111.35,1.19,257.61,10.15
2.17,12.3,84.06,93.11,301.75,111.13,1.2,259.15,9.97
2.4,12.72,84.89,93.8,307.75,113.85,1.2,263.34,10.25
2.46,13.09,87.48,96.42,308.62,114.39,1.21,262.91,10.48
2.15,13.46,90.81,99.71,323.16,120.43,1.28,275.11,10.94
2.3,14.2,99.94,110.08,354.22,131.37,1.36,300.43,11.52
2.15,14.72,100.68,110.68,353.33,130.94,1.36,300.05,11.52
1.63,13.42,90.58,99.59,322.72,120.26,1.26,275.44,10.98
1.73,13.34,87.83,96.29,309.39,114.75,1.2,264.66,10.79
2.18,13.01,85.43,93.89,309.12,114.42,1.18,264.86,10.8
2.41,12.67,85.01,93.63,303.11,111.22,1.26,260,10.18
2.22,12.67,84.65,93.35,303.07,112.06,1.2,259.21,10.29
1.9,12.67,85.9,94.74,311.74,115.59,1.15,265.03,10.31
1.91,13.09,89.35,98.38,312.43,116.85,1.21,265.26,10.57
2.13,13.27,82.98,91.25,294.18,107.92,1.17,253.1,10.74
2.2,12.81,83.62,92.06,297.07,110.28,1.18,253.61,10.27
2.08,12.5,83.81,92.14,296.57,110.26,1.18,252.83,10.29
2.46,12.66,80.7,89.15,288.88,105.62,1.19,246.91,10.09
2.16,12.87,82.45,90.72,290.77,106.75,1.19,250.69,10.35
2.01,12.82,85.98,94.21,301.57,113.21,1.16,255.31,10.09
2.17,12.88,89.73,98.59,314.96,117.19,1.24,267.86,10.51
1.79,14.08,93.32,102.46,332.47,120.42,1.47,287.68,11.48
1.08,13.81,94.19,103.41,337.74,122.4,1.41,291.39,11.19
1.17,12.74,91.35,100.49,324.59,120.6,1.23,276.58,9.88
0.98,12.51,87.48,96.01,307.31,115.26,1.21,260.85,9.9
1.29,12.38,83.23,91.44,298.03,109.87,1.17,255.51,9.71
1.08,12.22,82.54,90.73,296.58,108.66,1.25,253.79,9.47
0.97,11.92,84.5,93.29,302.47,112.28,1.16,258.53,9.89
0.93,12.56,84.39,93.22,305.57,113.06,1.18,261,9.74
1.05,12.69,84.93,93.11,303.01,111.22,1.17,259.88,9.94
0.78,12.71,90.73,99.72,320.99,120.45,1.27,271.91,9.94
1.19,12.25,87.57,96.64,318.95,118.47,1.19,270.71,9.54
1.51,12.45,85.68,94.4,309.93,114.55,1.29,263.86,9.83
1.02,12.47,85.37,94.06,307.92,112.57,1.23,265.38,9.87
1.02,12.24,86.03,94.55,315.8,116.45,1.24,269.93,9.87
1.12,12.57,88.44,97.23,314.89,116.81,1.27,268.33,9.78
0.91,12.87,91.58,100.77,327.87,122.16,1.3,279.45,10.07
1.06,14.47,100.71,110.72,357.92,132.5,1.44,304.82,11.09
2.75,15.78,102.23,112.33,368.24,135.14,1.48,312.4,12.23
2.94,14.2,94.55,103.81,341.82,126.39,1.3,289.86,10.9
2.28,14.04,92.05,100.89,328.63,121.36,1.33,281.34,10.98
2.2,13.66,89.95,98.72,330.33,121.31,1.28,281.66,10.95
2.09,13.64,88.56,97.52,321.79,117.91,1.24,274.86,11.09
2.23,13.92,89.25,98.11,322.6,119.01,1.31,274.73,11.13
2.35,13.89,91.34,100.55,331.1,122.74,1.25,280.69,10.99
2.27,14.08,95.62,104.75,338.35,126.97,1.28,285.33,11.27
2.22,14.07,88.37,97.13,317.11,116.64,1.27,270.21,11.06
2.01,14.14,88.43,97.32,320.15,118.84,1.29,272.39,11.18
1.39,13.9,88.8,97.91,318.19,118.17,1.2,269.97,11.19
2.28,13.79,86.52,95.49,310.79,113.94,1.25,263.85,11
2.25,13.67,87.61,96.2,311.82,115.26,1.23,267.28,11.21
1.89,13.82,91.62,100.29,321.75,121.26,1.28,273.13,10.73
2.13,14.45,95.3,104.35,339.2,126.34,1.24,288.76,11.76
2.49,15.5,98.27,107.51,349.88,127.82,1.42,300.87,12.84
2.03,16.53,106,115.72,381.47,139.75,1.45,324.19,13.31
2.51,15.79,104.9,114.73,374.03,140.34,1.39,314.13,12.3
2.45,15.19,101.4,111.15,356.48,134.67,1.36,299.83,11.9
2.64,15.16,97.18,106.71,345.15,127.41,1.33,294.29,12.19
2.3,15.3,96.11,105.53,343.66,125.91,1.37,292.48,12.06
2.24,15.59,98.65,108.32,352.99,131.24,1.3,298.34,12.15
2.35,15.33,98.71,108.32,354.78,132.26,1.35,298.75,12
2.77,15.54,99.05,108.38,352.53,129.91,1.39,300.44,12.3
2.32,15.56,105.49,115.74,375.7,140.71,1.44,316.51,12.6
2.31,15.07,100.72,110.54,365.85,136.49,1.36,309.13,11.99
2.21,15.19,98.25,107.78,353.91,131.27,1.4,300.05,11.96
2.51,14.26,97.84,107.02,352.8,129.11,1.42,300.96,11.25
2.87,15.29,97.95,107.01,360.04,132.25,1.43,306.9,11.89
2.6,15.2,101.64,111.28,362.25,134.54,1.42,307.11,12.24
2.65,15.23,102.24,112.01,371.17,137.5,1.5,314.32,12.28
2.41,16.46,108.54,119.16,394.59,145.43,1.49,333.05,12.91
