" -F4132,S4133+F166,S167"," -F4132,S4133+F168,S169"," -F4132,S4133+F178,S179"," -F4132,S4133+F181,S182"," -F176,S175+F188,S189"," -F176,S175+F184,S183"," -F173,S174+F185,S186"," -F197,S196+F194,S195"," -F4135,S4136+F170,S171"
2.34,14.36,94.87,103.69,334.41,123.01,1.24,285.08,11.72
3.44,17.33,107.38,117.13,375.79,139.79,1.35,316.42,14.14
3.59,16.84,109,119.2,394.57,146.92,1.34,331.14,13.48
3.7,16.36,105.69,115.51,375.91,141.08,1.34,313.5,13.77
3.67,15.84,100.15,109.39,356.33,129.68,1.34,304.56,13.24
3.77,16.52,103.83,113.24,364.33,133.96,1.42,308.8,13.59
3.35,15.93,104.61,114.07,369.99,138.67,1.4,309.38,13.45
3.27,16.33,102.54,111.96,362.31,134.09,1.31,305,13.27
3.58,17.28,106.15,115.81,379.95,138.42,1.4,322.48,13.69
3.76,16.35,104.19,113.77,373.64,138.42,1.32,316.52,13.37
3.39,16.07,102.98,112.71,372.45,137.52,1.33,309.28,13.5
3.74,16.31,104.88,114.54,373.01,138.41,1.36,314.42,13.58
3.67,15.73,106.31,116.06,385.2,142.97,1.42,323.8,13.06
3.68,16.38,105.63,115.26,381.74,142.42,1.31,321.7,13.21
3.95,16.48,107.95,118.11,392.91,146.2,1.42,333.48,13.51
3.62,16.71,108.41,118.54,391.94,144.09,1.44,331.48,13.9
3.53,18.35,115.74,126.7,421.08,153.65,1.58,358.7,14.71
