" -F4216,S4217+F562,S563"," -F4216,S4217+F564,S565"," -F4216,S4217+F574,S575"," -F4216,S4217+F577,S578"," -F572,S571+F584,S585"," -F572,S571+F580,S579"," -F569,S570+F581,S582"," -F593,S592+F590,S591"," -F4219,S4220+F566,S567"
2.38,12.4,87.85,96.81,313.87,114.53,1.25,270.85,11.15
2.31,12.44,87.18,96.29,316.41,116.13,1.35,274.15,11.13
2.19,12.56,90.03,99.2,320.46,118.34,1.33,274.29,11.05
2.26,12.87,93.59,103.1,334.98,125,1.42,285.28,11.28
2.56,13.68,102.33,112.9,363.82,134.52,1.48,310.57,12.19
3.56,14.94,100.07,110.24,356.98,131.53,1.43,303.15,12.83
3.37,13.77,90.92,100.27,324.42,121.15,1.3,276.91,11.6
3.34,13.56,87.84,96.91,311.12,115.61,1.29,264.15,11.43
3.18,13.23,85.17,93.94,308.48,113.8,1.27,264.09,11.54
3.15,13.26,84.78,93.39,303.86,111.71,1.24,260.76,11.33
3.12,13.5,84.28,93.05,301.93,111.29,1.25,259.24,11.7
3.26,13.14,86.39,95.33,312.35,115.64,1.18,266.04,11.36
3.37,13.37,89.57,99.01,314.69,117.3,1.29,268.41,11.7
3.02,13.56,82.61,90.82,295.94,107.84,1.25,255.02,11.6
3.19,13.36,83.21,91.62,297.18,109.49,1.28,254.34,11.54
3.42,13.22,83.31,92.04,296.84,109.82,1.25,252.74,11.52
3.52,12.86,81.8,89.67,287.35,104.87,1.22,246.65,11.19
3.41,12.91,82.23,90.79,289.41,106.24,1.23,248.85,11.08
3.41,12.86,85.79,94.59,299.62,112.64,1.23,254.44,11.33
3.59,13.35,88.69,97.5,312.11,115.73,1.33,267.22,11.94
3.5,14.3,92.45,101.55,329.26,119.47,1.43,285.2,12.61
3.1,14.85,93.16,101.94,331.84,119.98,1.44,286.66,12.79
3.03,13.59,88.92,97.6,314.3,116.84,1.25,267.85,11.78
3.3,13.02,85.75,94.34,300.83,112.47,1.22,256.42,11.42
3.16,13.12,82.11,90.1,290.75,106.69,1.23,250.82,11.4
2.97,13.18,80.82,88.76,287.35,104.68,1.17,246.33,11.23
3.03,13.22,83.35,91.81,295.62,109.45,1.16,251.71,11.54
3,13.3,83.28,91.45,297.32,110.04,1.21,253.06,11.34
3.41,13.37,82.88,91.06,294.14,107.37,1.24,252.23,11.75
3.34,13.26,89.31,98.47,313.6,116.88,1.22,266.89,11.55
3,13.24,85.83,94.72,310.11,114.71,1.15,263.66,11.1
2.85,13.48,84.3,92.89,302.72,111.44,1.26,258.23,11.2
3.07,12.81,84.39,93.28,301.91,110.64,1.21,259.14,10.96
3.18,12.93,85.35,93.93,308.67,114.2,1.23,263.17,11.19
3.27,13.18,87.96,96.64,309.1,114.79,1.28,262.98,11.24
3.29,13.59,90.66,100.01,324.28,120.01,1.26,274.99,11.84
3.15,15.3,100,110.19,353.97,130.19,1.37,300.16,12.48
3.42,14.96,100.48,110.77,354,130.75,1.44,299.59,12.44
3.34,14.11,91.15,100.61,324.99,120.67,1.3,274.95,11.92
3.41,13.33,88.04,96.94,311.16,114.76,1.26,265.43,11.57
3.7,13.04,86.57,95.14,311.13,114.85,1.25,265.68,11.38
3.43,12.72,85.09,93.62,305.22,111.95,1.24,259.53,11.01
3.02,12.95,84.96,93.42,305.56,112.5,1.28,260.08,11.33
2.95,13.09,86.64,95.47,313.35,116.02,1.21,266.83,11.36
3.11,13.63,90.4,99.42,316.7,118.49,1.23,266.28,11.77
3.42,13.28,83.64,92.09,296.52,108.72,1.25,254.07,11.44
3.07,13.24,84.13,92.52,299.23,110.85,1.22,254.13,11.2
3.05,13.14,83.83,92.31,298.04,110.29,1.2,252.93,11.29
2.86,13.33,81.45,89.71,290.66,106.02,1.19,247.54,11.29
3.19,13.26,82.66,91.03,292.76,107.43,1.2,250.8,11.5
2.97,13.01,86.34,94.93,302.41,113.59,1.29,255.43,11.23
3.02,13.52,90.47,99.08,318.84,118.71,1.27,269.8,11.5
3.03,14.6,93.92,102.78,333.16,120.37,1.44,287.71,12.79
3.25,14.91,95.99,105.19,340.28,123.41,1.46,293.04,12.83
3.19,13.73,93.77,103.06,329.01,122.07,1.29,278.94,11.95
2.96,13.52,88.91,97.83,310.05,115.99,1.26,263.45,11.66
3.12,13.79,85.17,93.65,301.62,111.02,1.23,259.09,11.95
3.03,13.56,84.45,92.92,299.66,109.67,1.26,255.34,11.75
2.94,13.42,86.04,95.07,305.56,113.17,1.2,260.31,11.59
3.26,13.75,86.47,95.01,308.54,114.3,1.3,262.61,11.74
2.92,13.89,85.99,94.77,305.87,111.95,1.3,262.6,12.22
2.93,14.02,92.58,102.22,324.88,121.62,1.29,274.39,12.08
2.88,13.27,88.98,97.86,321.94,119.86,1.24,272.76,11.37
3.07,13.46,86.7,95.76,312.25,115.62,1.28,265.8,11.55
3.15,13.56,86.87,95.95,311.24,113.88,1.26,267.6,11.64
2.97,13.64,87.74,96.54,318.22,117.1,1.23,272.38,11.98
2.75,13.95,89.28,98.3,317.24,117.47,1.29,270.68,11.96
2.9,13.94,92.7,102.01,330.1,122.79,1.29,280.12,12.01
3.34,15.34,101.91,111.91,360.25,133.51,1.42,305.22,12.67
2.33,15.07,103.65,113.66,373.63,137.23,1.41,316.58,12.19
2.23,14.14,96.23,105.54,346.83,128.59,1.31,293.31,11.5
2.08,13.68,93.86,102.85,336.96,124.73,1.26,285.82,11.37
2.01,13.46,90.92,99.89,335.73,123.32,1.29,286.85,11.14
1.82,13.18,90.54,99.51,328.11,120.24,1.26,281.01,10.82
2.29,13.58,90.93,100.05,328.59,121.44,1.23,279.2,11.47
2.29,13.3,92.92,102.44,338.45,125.7,1.26,286.34,10.94
2.2,13.82,97.64,107.26,344.26,129.35,1.29,290.18,11.46
2.16,13.78,90.44,99.41,325.51,119.57,1.36,277.66,11.81
2.15,13.81,90.6,99.74,326.8,121.74,1.24,277.57,11.44
2.31,13.58,91.36,100.56,325.2,121.14,1.24,275.28,11.28
2.2,13.45,88.64,97.09,317.02,115.72,1.26,269.75,11.18
2.25,13.53,89.32,98.05,318.84,117.26,1.25,272.64,11.5
2.18,13.49,93.42,102.56,329.25,123.44,1.22,278.73,11.28
2.36,13.94,97.15,106.56,345.99,128.63,1.3,293.03,11.68
2.36,14.81,99.57,109.17,356.85,130.31,1.44,305.32,12.54
3.4,17.92,111.78,121.89,395.68,145.72,1.51,335.08,14.6
3.67,16.5,110.41,120.54,391.39,146.42,1.46,327.19,13.85
3.52,16.32,106.82,116.88,375.13,142.17,1.38,312.11,13.69
3.86,16.5,102.04,111.97,362.35,133.78,1.4,306.81,13.71
3.52,16.01,100.53,109.93,359.02,131.74,1.45,302.56,13.46
3.37,16.23,103.04,113.28,369.56,137.39,1.38,310.2,13.86
3.38,16.68,103.54,113.3,372.2,139.17,1.4,312.9,13.38
3.65,16.41,103.64,113.33,368.9,135.74,1.47,312.97,13.74
3.55,16.41,111.73,122.36,391.06,146.34,1.48,329.1,13.58
3.52,16.11,106.07,116.29,383.69,142.78,1.47,320.41,13.64
3.46,16.34,103.89,113.73,369.9,136.55,1.44,312.05,13.96
3.79,15.77,102.52,112.38,367.64,134.14,1.44,312.8,13.07
3.71,16.25,102.27,111.97,375.88,138.07,1.44,317.62,13.42
3.91,16.18,106.3,116.1,379.51,140.75,1.45,321.52,13.34
4.23,16.73,108.02,117.96,385.98,143.26,1.53,326.41,13.92
3.46,17.55,111.94,122.88,406.58,149.31,1.56,343.23,14.33
