" -F4167,S4168+F331,S332"," -F4167,S4168+F333,S334"," -F4167,S4168+F343,S344"," -F4167,S4168+F346,S347"," -F341,S340+F353,S354"," -F341,S340+F349,S348"," -F338,S339+F350,S351"," -F362,S361+F359,S360"," -F4170,S4171+F335,S336"
3.68,14.22,89.37,97.94,316.69,115.21,1.31,275.69,12.55
3.47,13.79,90.56,99.93,326.64,122,1.31,281.18,12.03
3.57,13.82,87.31,96.95,314.98,115.75,1.25,271.94,12.4
3.6,14.12,88.35,96.99,314.93,115.85,1.31,271.74,11.6
3.46,13.99,92.34,101.83,326.8,122.01,1.28,279.47,11.77
3.6,13.94,91.44,100.48,327.88,122.21,1.3,279.47,12.09
3.55,14.28,93.21,103.08,334.98,123.72,1.35,287.42,11.99
4.23,14.78,95.81,105.5,342.71,127.15,1.31,292.37,13.33
3.66,15.95,108.16,118.71,381.72,140.52,1.5,328.08,13.86
3.91,15.64,106.78,116.99,372.05,137.84,1.45,318.57,13.54
3.17,13.9,93.39,102.62,330.37,122.21,1.32,281.23,11.61
3.35,13.78,90.08,99.17,323.2,119.99,1.25,275.37,11.23
3.16,13.29,88.41,97.5,313.85,117.13,1.25,267.33,10.81
2.97,13.26,89.55,98.46,315.37,117.99,1.18,268.47,10.51
2.8,13.27,84.75,93.18,302.9,111.75,1.23,259.45,10.72
3.04,13.31,84.07,92.58,303.22,111.46,1.21,260.66,10.94
2.92,13.46,87.27,95.92,313.96,117.2,1.28,268.82,11.23
3.26,13.81,85.01,93.43,303.06,110.55,1.26,261.83,11.39
3.06,13.62,82,90.1,288.87,105.99,1.24,248.25,11.02
2.8,13.61,82.7,90.64,292.17,107.25,1.16,251.22,11.24
2.99,13.33,83.08,90.9,290.38,105.77,1.25,251.19,11.33
3.24,13.44,82.74,90.71,288.52,105.78,1.25,249.43,11.36
2.79,13.37,85.34,93.78,301.43,112.52,1.25,257.14,11.05
3.05,13.62,88.88,97.18,311.99,116.07,1.26,266.32,11.31
2.96,14.37,87.83,96.28,308.43,113.64,1.31,266.42,11.9
2.91,14.52,87.83,96.35,308.82,113.66,1.28,266.21,11.81
2.89,13.41,88.6,97.3,310.45,116.1,1.16,263.94,11.07
3.04,13.05,85.43,94.04,300.18,112.09,1.27,254.56,10.95
3,13.28,81.91,89.76,287.59,105.49,1.2,247.88,10.92
2.76,13.06,81.93,90.06,288.73,105.5,1.22,247.71,10.69
2.97,13.05,82.22,89.9,290.73,107.27,1.21,248.73,11
3.06,13.14,81.87,90.09,286.14,105,1.21,245.34,11.05
3.1,13.88,83.73,91.85,296.59,108.25,1.23,255.34,11.15
2.93,13.56,86.13,94.85,310.3,115.94,1.17,264.83,11.28
2.89,13.25,83.11,91.59,299.16,110.25,1.16,255.94,11.03
3.03,13,84.11,92.37,300.91,110.99,1.12,256.73,10.62
3.38,13.11,88.77,97.85,313.29,117.18,1.27,266.49,10.57
3.44,13.29,87.71,96.55,311.58,116.73,1.19,264.36,10.85
3.16,13.84,90.18,98.91,320.31,118.97,1.21,271.81,11.49
3.48,14.16,92.54,101.84,328.06,122.21,1.26,277.75,11.54
3.34,15.45,106.21,116.79,370.24,137.57,1.51,315.23,12.37
3.11,15.93,106.49,117.01,371.54,138.25,1.49,316.44,12.68
2.9,14.26,92.54,101.51,327.33,121.4,1.29,279,11.71
2.79,14.25,89.68,98.83,321.61,119.21,1.16,273.62,11.69
3.18,13.86,87.95,96.46,311.95,116.49,1.16,265.89,11.51
3.06,13.2,89.66,98.24,316.09,118.2,1.23,268.76,10.99
3.05,13.33,84.84,93.41,302.77,112.53,1.19,258.49,10.64
3.05,13.19,83.55,92.08,301.85,111.26,1.18,257.84,10.76
3.05,13.3,86.75,95.68,312.41,117.1,1.2,265.99,11.25
2.99,13.92,84.02,92.42,298.66,109.46,1.28,257.56,11.36
3.09,13.2,82.65,91.12,290.17,107.12,1.2,247.86,11.14
3.08,13.14,82.77,90.84,292.82,108.4,1.17,250.03,10.83
3.16,13.03,82.43,90.64,291.15,106.3,1.16,250.08,10.93
3.01,13.37,82.44,90.86,290.92,106.38,1.24,250.3,11.16
2.83,13.62,85.88,94.06,300.9,112.11,1.2,256.4,10.94
3.25,13.61,90.37,99.24,314.72,117.41,1.17,266.55,11.29
3.11,14.2,88.53,96.84,310.89,114.65,1.28,266.91,11.99
2.11,14.05,89.06,98,316.54,116.52,1.29,273.09,11.38
1.94,13.16,91.85,101.01,323.15,120.41,1.23,274.36,10.6
2.07,13.07,87.33,96.02,310.93,116.09,1.25,262.77,10.63
2.02,12.78,83.17,91.23,296.52,108.19,1.2,254.31,10.49
2.18,12.82,83.77,91.97,298.48,108.83,1.18,255.91,10.38
2.17,13.1,84.38,92.47,300.14,111.07,1.21,255.7,10.9
2.1,12.97,83.96,92.21,298.25,109.79,1.15,254.4,10.54
2.09,13.28,85.16,93.34,305.82,111.9,1.24,261.88,10.66
2.1,13.24,87.99,96.61,319.8,120.06,1.2,271.22,10.44
2.13,12.72,84.97,93.43,308.37,113.27,1.15,263.56,10.38
2.11,12.79,86.16,94.22,309.18,114.92,1.2,263.99,10.45
1.8,13.02,90.18,98.74,322.39,120.17,1.2,274.58,10.4
2.07,12.99,88.81,97.53,318.13,118.91,1.21,270.47,10.55
2,13.14,91.03,99.98,326.95,121.42,1.25,278.51,10.55
2.05,13.53,93.89,102.64,333.17,124.25,1.26,282.63,10.81
2.06,15.33,106.79,116.97,374.43,138.42,1.5,320.51,12.14
3.55,16.44,107.83,118.29,384.53,141.74,1.54,326.82,13.44
3.67,15.06,95.92,105.25,345.17,126.89,1.25,293.57,12.13
3.58,14.98,95.34,104.3,342.49,127.08,1.27,290.33,11.97
3.53,14.57,92.33,101.2,333.09,124.22,1.23,281.54,11.58
3.18,14.38,93.91,102.84,334.67,125.1,1.17,284.38,11.44
3.13,14.29,89.69,98.36,322.87,120.07,1.22,273.74,11.65
3.03,14.21,88.24,96.74,320.34,117.92,1.2,273.31,11.52
3.1,14.84,92.2,101.06,334.32,125.33,1.23,284.16,11.6
3.44,14.88,90.32,98.87,322.89,118.74,1.23,276.43,12.01
3,14.42,87.6,96.21,310.11,114.52,1.16,264.5,11.85
3.1,14.71,88.46,96.94,314.71,116.28,1.23,267.64,11.77
3.27,14.55,88.07,96.76,311.98,113.81,1.19,268.08,11.64
3.19,14.31,87.66,95.75,311.1,113.85,1.32,266.84,11.62
3.16,14.49,91.24,99.85,323.49,120.79,1.24,273.77,11.7
2.91,14.93,95.94,105.19,339.45,126.63,1.25,287.89,12.01
3.14,15.48,92.62,101.59,331.47,122.12,1.3,284.53,12.68
3.23,16.75,101.62,110.86,363.44,134.97,1.41,307.97,13.34
3.63,16,105.91,115.69,373.27,139.87,1.27,313.96,12.92
3.38,16.2,101.27,110.74,359.42,135.02,1.25,301.52,12.68
3.47,15.92,96.58,105.72,342.95,125.59,1.32,293.61,12.91
3.31,15.94,98.11,107.43,346.38,126.83,1.23,295.11,12.79
3.27,16.06,99.13,108.47,350.52,130.16,1.3,296.21,12.71
3.17,15.56,96.51,105.79,342.45,126.41,1.23,289.72,12.71
3.5,16.62,100.78,109.88,358.15,132.19,1.32,305.18,12.94
3.47,16.06,101.43,110.84,369.06,138.15,1.28,312.91,13.09
3.28,15.89,97.57,106.67,354.51,131.09,1.31,300.24,12.6
3.3,15.44,99.92,109.1,356.49,133.86,1.26,299.78,12.37
3.57,15.29,102.19,111.6,364.32,135.87,1.38,307.82,12.32
3.73,15.87,100.29,109.57,362.06,134.73,1.36,305.7,12.37
3.6,16.09,103.5,113.12,375.5,139.46,1.34,317.41,12.81
3.4,16.16,104.52,114.64,375.03,139.09,1.36,316.31,13.35
3.39,17.2,112.38,123.15,405.21,149.42,1.51,344.33,13.91
