" -F4181,S4182+F397,S398"," -F4181,S4182+F399,S400"," -F4181,S4182+F409,S410"," -F4181,S4182+F412,S413"," -F407,S406+F419,S420"," -F407,S406+F415,S414"," -F404,S405+F416,S417"," -F428,S427+F425,S426"," -F4184,S4185+F401,S402"
3.24,13.47,86.75,95.47,314.24,117.75,1.05,268.59,11.66
3.16,13.42,84.92,93.47,305.08,113.23,1.14,260.1,11.27
2.98,13.48,83.02,91.14,299.16,109.5,1.09,258.3,11.43
2.98,13.32,87.55,95.98,305.87,114.84,1.13,258.4,11.57
2.98,13.42,86,94.64,307.19,114.38,1.17,260.62,11.33
3.17,13.65,88.55,97.28,315,117.36,1.15,267.66,11.54
3.24,13.94,90.63,99.81,325.65,121.77,1.17,277.19,11.82
3.24,15.5,102.88,112.91,363.73,134.58,1.35,307.6,13.07
3.32,15.56,102.74,113.02,366.71,135.22,1.27,308.88,13.1
3.24,14.15,91.24,100.05,327.97,122.07,1.2,278.6,11.96
3.07,13.8,89.62,97.96,318.15,118.17,1.21,270.35,11.36
3.33,13.35,86.58,95.01,309.12,114.95,1.14,262.6,11.24
2.67,13.15,89.17,97.84,310.52,116.62,1.12,260.72,10.95
2.99,13.42,83.65,92.04,302.22,110.31,1.15,260.29,11.3
2.99,13.51,85.49,94.23,310.21,114.57,1.22,263.77,11.36
3,13.72,88.19,97.05,318.14,119.24,1.21,271.18,11.78
3.31,13.79,84.72,93,302.97,110.78,1.13,263.02,11.59
2.67,13.55,83.58,91.73,296.61,109.01,1.19,253.77,11.27
3.06,13.57,82.96,91.36,295.75,108.91,1.06,253.47,11.39
2.71,13.27,82.51,90.71,291.95,106.28,1.1,251.85,11.34
3.11,13.57,81.73,89.7,291.52,105.9,1.11,251.6,11.47
3.06,13.5,86.4,95.06,302.5,113.2,1.13,257.22,11.52
2.87,13.76,90.83,99.27,317.85,118.1,1.19,270.26,11.8
3.3,14.74,89.83,98.37,319.2,116.03,1.26,276.84,12.69
3.13,15.17,92.69,101.55,331.11,120.56,1.37,285.35,12.81
3.49,13.92,93.85,103.01,330.1,122.57,1.2,280.01,11.87
3.38,13.83,90.11,98.87,313.68,118.01,1.21,266.32,11.7
3.03,14.23,84.86,93.01,302.36,109.91,1.09,260.67,11.86
3.07,13.71,85.47,93.62,303.08,110.28,1.15,260.61,11.7
3.09,13.74,85.35,94.02,306.8,113.23,1.14,260.91,11.65
3.31,13.92,86.31,94.68,307.73,113.46,1.17,262.22,11.72
3.12,14.39,87.76,96.54,312.92,114.47,1.24,271.66,12.19
2.88,14.38,91.15,100.59,330.96,124.49,1.14,280.54,11.98
2.84,13.9,88.41,97.42,319.16,118.34,1.18,270.76,11.54
3.13,13.77,86.33,94.65,310.49,113.65,1.15,266.9,11.85
3.46,13.82,91.36,100.31,318.24,120.04,1.15,267.38,11.35
3.41,13.8,89.43,98.22,317.95,117.79,1.09,270.41,11.86
3.07,14.6,90.74,99.78,326.28,120.7,1.12,277.68,12.07
3.04,14.81,92.97,102.17,335.78,125.46,1.25,285.42,12.18
3.02,15.55,104.23,114.56,372.81,137.3,1.33,314.73,12.82
3.3,16.64,107.44,117.94,386.39,141.58,1.37,327.91,13.86
2.98,15.83,98.07,107.31,354.61,131.79,1.33,301.65,12.74
2.97,15.39,97.84,107.36,349.99,130.26,1.27,295.39,12.8
3,15.02,94.04,103.17,338.44,125.46,1.25,287.72,12.84
3.13,14.27,96.73,105.7,338.04,126.64,1.25,285.07,12.17
2.8,14.27,91.78,100.68,331.35,121.81,1.19,283.86,12.23
3.26,14.54,94.13,103.44,340.42,126.23,1.21,288.88,12.13
2.94,14.97,97.59,107.15,355.3,133.78,1.22,300.09,12.7
3.35,15.32,94.16,103.27,336.85,123.44,1.31,290.62,12.93
3.16,15.02,92.08,100.87,328.81,121.96,1.22,279.12,12.57
3.12,14.54,91.73,100.7,329.71,122.03,1.12,281.24,12.26
2.89,14.38,91.42,100.64,324.91,118.84,1.14,278.67,12.09
2.78,15.14,90.41,99.09,323.15,117.59,1.16,277.22,12.46
2.78,14.83,95.63,104.64,335.18,126.53,1.15,284.23,12.65
3,14.78,100.07,109.64,352.52,131.73,1.16,298.17,12.85
2.98,15.76,98.54,107.73,352.71,129.78,1.33,302.45,13.38
2.04,17.42,115.94,126.14,409.09,151.99,1.46,344.24,14.03
2.01,16.98,120.78,131.59,420.13,158.84,1.55,347.29,13.75
2.16,16.97,115.36,126.26,400.62,152.59,1.41,333.42,13.96
2.14,16.61,107.89,117.82,383.18,140.97,1.4,324.07,13.5
2.2,16.09,110.39,120.45,386.15,142.95,1.41,325.25,13.23
2.41,16.8,110.95,121.59,391.83,146.37,1.47,327.5,13.63
2.18,16.8,110.19,120.04,389.47,145.29,1.42,325.81,13.77
2.02,17.29,112.26,122.35,398.69,147.01,1.45,339.75,13.78
2.16,16.83,117.55,128.37,418.84,158.61,1.49,350.85,13.48
2.2,16.26,112.8,123.34,401.62,149.71,1.47,334.89,13.48
2.14,16.63,112.33,122.77,396.21,146.78,1.47,332.92,13.44
2.15,15.92,114.44,124.72,395.78,148.17,1.45,328.61,13
2.1,16.33,111.48,121.47,395.69,146.84,1.46,331.43,13.09
2.13,16.75,116.75,127.15,414.9,154.85,1.43,344.73,13.27
2.13,17,115.89,126.78,413.87,154.24,1.54,348.74,13.39
2.14,17.93,121.97,133.42,438.48,160.81,1.67,368.41,14.3
