" -F4139,S4140+F199,S200"," -F4139,S4140+F201,S202"," -F4139,S4140+F211,S212"," -F4139,S4140+F214,S215"," -F209,S208+F221,S222"," -F209,S208+F217,S216"," -F206,S207+F218,S219"," -F230,S229+F227,S228"," -F4142,S4143+F203,S204"
2.87,13.49,85.89,94.49,306.68,113.51,1.19,263.77,10.81
3.03,13.91,84.94,93.31,304.89,110.33,1.28,263.56,10.96
2.83,13.16,82.94,91.28,290.82,107.06,1.13,249.96,10.69
2.89,13.07,83.31,91.49,292.88,108.31,1.21,251.72,10.68
2.7,13.43,83.56,91.76,291.46,106.75,1.21,251.06,10.84
2.89,13.16,82.44,90.33,288.68,105.71,1.18,250.66,10.96
2.77,13.27,84.99,93.44,298.79,110.71,1.11,256.64,10.8
2.76,13.61,87.4,96.02,312.15,116.06,1.26,267.59,10.95
2.74,14.34,87.99,96.3,305.21,111.95,1.22,263.28,11.58
2.78,14.01,88.03,96.23,305.16,112.15,1.27,262.74,11.14
2.66,13.19,87.5,96.03,311.69,115.95,1.16,265.59,10.84
2.98,13.18,84.55,93.08,298.34,111.22,1.15,254.82,10.53
2.72,13.02,81.6,89.49,286.76,104.49,1.14,248.97,10.65
2.71,13.24,82.52,90.75,290.57,106.46,1.17,250.18,10.63
2.7,12.78,82.89,91.18,291.43,108.32,1.11,248.43,10.39
2.92,13.22,83.27,91.38,290.06,106.95,1.14,249.07,10.43
3.01,14,83.28,91.45,298.29,107.77,1.26,257.85,11.2
2.84,13.34,84.5,92.97,302.23,111.64,1.14,258.91,10.84
2.75,12.94,84.32,92.56,302.92,111.9,1.13,255.05,10.43
2.8,12.74,83.95,92.37,298.79,110.01,1.12,255.87,10.38
2.98,12.92,89.09,98.1,317.94,119.01,1.12,268.8,10.2
3.26,13.36,87.94,96.69,312.37,117.23,1.07,265.71,10.71
2.99,13.68,89.59,98.63,320.17,118.98,1.24,274.08,11.14
3.15,13.96,93.32,102.7,329.18,121.7,1.26,280.22,11.28
3.31,15.81,109.33,120.2,380.38,140.77,1.49,324.68,12.69
3.02,16.44,109.99,120.76,382.2,140.91,1.5,325.71,12.83
2.87,14.09,93.81,103.01,331.62,123.16,1.22,282.24,11.62
2.86,14.17,89.68,98.59,321.16,119.16,1.26,275.45,11.29
2.96,13.91,88.33,97.06,314.11,117.54,1.16,267.06,11.14
3.33,13.45,89.86,98.91,320.87,120.07,1.17,271.61,11.05
3.01,13.03,84.91,93.08,301.29,111.07,1.09,258.24,10.74
2.94,12.82,85.17,93.7,305.04,112.75,1.2,256.13,10.64
2.66,13.37,84.97,93.42,305.23,113.07,1.24,261.38,10.7
2.88,14.21,83.52,91.95,299.83,108.88,1.11,258.46,11.13
3.08,13.04,83.75,92.14,293.05,108.44,1.21,250.2,10.71
2.91,12.84,83.9,92.14,292.63,108.67,1.15,249.36,10.3
2.79,13.37,83.77,92.11,292.72,107.33,1.2,251.05,10.53
2.8,13.2,81.94,90.17,290.1,105.74,1.15,250.77,10.77
2.97,13.26,85.12,93.78,299.49,111.04,1.16,255.23,10.89
2.87,13.44,88.81,97.42,315.02,116.88,1.15,268.22,10.73
2.83,13.75,88.46,96.98,307.74,113.34,1.25,263.5,11.18
2.03,13.98,89.18,98.01,312.89,114.68,1.19,268.21,11.04
1.87,13.14,89.71,98.63,321.51,119.34,1.19,273.72,10.28
1.74,12.81,86.65,95.37,308.97,115.31,1.18,262.22,10.13
1.95,12.78,82.98,91.2,295.27,107.52,1.23,255.2,10.13
1.88,12.78,84.18,92.85,298.83,109.3,1.21,257.35,10.13
1.79,12.67,85.27,93.52,301.52,112.39,1.12,255.61,10.24
1.69,12.84,85.37,93.71,300.8,111,1.18,258.26,10.11
1.92,13.71,84.44,92.56,305.84,111.5,1.19,263.25,10.37
1.85,13.02,86.06,94.78,310.87,115.13,1.16,265.53,10.13
1.95,12.75,85.89,94.39,310.9,114.75,1.07,261.31,10.2
1.99,12.71,85.55,93.94,307.33,112.86,1.17,263.92,10.13
1.91,12.9,90.28,99.24,327.29,122.27,1.12,278.01,10.23
1.84,12.95,88.11,96.86,318.67,119,1.21,271.72,10.03
1.86,13.15,90.49,99.47,327.61,121.62,1.31,279.61,10.38
1.87,13.47,94.44,103.66,334.91,124.24,1.25,285.35,10.71
2.03,15.8,109.6,120.42,385.19,141.64,1.51,331.02,12.23
3.24,17.54,110.59,121.08,394,143.77,1.57,337.72,13.56
3.45,14.93,96.94,106.28,347.47,127.96,1.28,295.17,11.82
3.73,14.85,94.39,103.49,342.45,127.09,1.28,291.37,11.45
3.45,14.47,92.35,101.26,333.12,124.12,1.19,283.25,11.13
3.11,14.06,94.06,103.07,341.02,127.32,1.18,288.42,11.2
3.06,13.84,89.01,97.65,320.04,118.1,1.18,273.95,11.36
3.17,14.35,89.62,98.33,323.69,119.65,1.19,270.58,11.41
3.35,14.68,90.61,99.12,325.62,120.77,1.17,277.94,11.32
3.2,15.08,90.82,99.18,325.5,118.4,1.24,278.28,11.86
2.85,14.24,88.7,97.04,313.41,115.9,1.12,267.37,11.33
3.07,14.31,89.54,98.34,315.96,117.7,1.16,268.09,11.41
3.06,14.43,88.81,97.38,313.36,114.92,1.19,267.65,11.43
2.93,14.31,87.1,95.46,309.13,112.94,1.29,267.03,11.49
2.99,14.24,90.78,99.43,322.08,120,1.27,272.74,11.64
3.02,14.82,94.51,103.51,339.63,126.55,1.17,288.76,12.04
2.76,15.24,92.92,101.74,325.78,120.11,1.23,278.5,12.35
3.18,16.71,102.24,111.75,361.52,134.13,1.33,305.8,13.16
3.39,15.95,104.27,113.94,376.66,140.5,1.31,318.23,12.63
3.42,15.81,100.99,110.24,357.51,134.07,1.38,300.83,12.46
3.11,15.47,95.98,105.08,341.18,124.13,1.32,294.15,12.46
3.47,15.87,98.74,108.24,348.07,127.6,1.29,296.98,12.55
3.48,15.49,100.42,109.6,353.06,132.51,1.32,296.3,12.48
3.28,15.51,98.33,107.54,346.05,127.93,1.37,294.06,12.31
3.25,16.53,101.71,110.94,361.94,132.13,1.33,309.23,12.85
3.08,15.94,99.52,108.8,359.26,133.09,1.41,305.13,12.58
3.02,15.72,98.58,107.74,356.79,132.28,1.3,297.03,12.26
3.47,15.43,99.49,108.57,355.24,131.89,1.34,300.38,12.27
3.18,15.24,102,111.89,370.85,138.52,1.35,311.3,12.17
3.72,15.74,101.17,110.58,363.41,135.73,1.28,308.45,12.17
3.44,15.88,103.19,113,375.23,139.23,1.33,318.2,12.77
3.47,16.19,103.98,113.95,376.49,139.46,1.4,317.58,12.88
3.22,17.63,113.35,124.28,411.09,149.88,1.55,350.56,13.87
