" -F4118,S4119+F100,S101"," -F4118,S4119+F102,S103"," -F4118,S4119+F112,S113"," -F4118,S4119+F115,S116"," -F110,S109+F122,S123"," -F110,S109+F118,S117"," -F107,S108+F119,S120"," -F131,S130+F128,S129"," -F4121,S4122+F104,S105"
3.35,13.33,89.5,98.11,313.49,115.52,1.29,268.03,12.38
3.42,13.51,85.71,94.24,304.68,113.14,1.17,258.72,12.11
3.5,13.05,83.24,91.26,294.03,108.93,1.17,251.09,11.97
3.54,12.95,80.76,88.98,287.17,105.07,1.19,248.01,11.8
3.57,13.04,83.68,92.02,291.93,108.18,1.14,248.67,11.75
3.48,12.87,84.81,93.13,297.05,111.24,1.19,250.92,11.66
3.63,13.01,82.92,91.43,291.47,107.1,1.12,251.23,12.05
3.47,14.21,85.05,93.6,295.82,107.76,1.16,254.58,12.51
3.39,13.25,84.64,93.17,302.1,111.39,1.16,256.79,11.79
3.73,12.73,83.88,92.59,299.3,110.63,1.16,255.43,11.61
3.8,13,83.48,91.81,300.9,111.12,1.13,256.84,11.66
3.45,13.18,89.98,99.17,317.62,119.19,1.15,269.51,12.07
3.59,13.27,88.17,97.19,314.15,116.84,1.18,268.08,12.34
3.6,13.74,89.66,98.57,321.41,120.65,1.27,272.72,12.59
3.51,14.12,93.87,102.95,332.25,122.22,1.38,283.56,12.62
3.71,16.9,117.11,128.6,396.25,146.48,1.66,339.19,14.55
2.8,16.44,116.52,127.39,397.61,146.95,1.53,340.54,14
2.68,13.58,93.15,102.24,331.2,122.02,1.28,283.22,11.95
2.46,13.12,89.14,98.11,321.8,120.2,1.21,274.18,11.07
2.68,12.84,87.61,96.54,314.53,117.6,1.1,267.61,11.16
2.42,12.66,89.17,98.12,319.32,119.55,1.1,270.65,11.41
2.83,12.42,83.41,91.88,302.67,111.9,1.15,258.36,11.44
2.63,12.22,83.93,92.07,299.84,110.84,1.11,256.15,11.06
2.59,12.47,84.09,92.26,302.97,111.97,1.14,257.51,11.23
2.63,14.15,86.26,94.9,299.27,110.05,1.2,256.27,12.22
2.58,12.72,82.8,90.8,293.01,107.94,1.11,252.59,11.35
2.62,12.38,84.77,92.97,298.51,111.9,1.15,252.34,11.29
2.71,12.22,83.49,91.88,293.63,108.89,1.25,250.83,11.16
2.55,12.31,80.65,88.95,289.29,105.23,1.19,250.16,11.05
2.43,12.46,82.34,90.66,295.14,109.06,1.11,252.47,11.25
2.72,12.72,85.66,94.29,307.61,114.28,1.16,261.68,11.51
2.66,12.93,89.49,98.29,314.52,116.11,1.16,269.87,11.57
3.68,14.3,90.64,99.05,317.61,116.67,1.17,273.42,12.88
3.58,14.29,87.63,96.08,311.11,114.86,1.13,265.07,12.49
3.85,13.43,84.67,92.83,300.73,111.15,1.1,256.41,12.2
3.44,13.32,82.49,90.34,293.19,106.91,1.17,252.89,12.2
4.17,13.62,85.13,93.51,298.61,110.56,1.15,255.3,12.34
3.46,13.47,85.94,94.11,303.11,113.39,1.11,256.45,11.89
3.57,14.01,84.48,92.64,299.44,110.37,1.24,257.32,12.37
3.56,14.5,85.56,94.13,299.07,109.91,1.19,255.98,12.69
3.72,13.7,85.72,93.91,306.46,112.36,1.16,261.54,12.1
3.89,13.74,85.24,93.6,304.13,112.1,1.13,260.11,12.34
3.52,14.07,84.16,92.49,306.39,112.71,1.15,262.03,12.28
3.77,14.21,90.56,99.49,323.95,121,1.14,274.92,12.28
3.57,13.79,87.97,96.67,317.8,117.74,1.15,269.72,11.86
3.86,14.22,90.02,99.07,326.56,121.47,1.23,276.79,12.23
3.81,14.89,93.98,103.07,335.42,123.63,1.26,285.8,12.84
3.95,18.02,117,127.86,400.41,146.51,1.57,343.28,15.51
3.96,18.42,118.13,129.04,406.45,147.81,1.63,350.27,15.13
3.51,15.41,95.23,104.69,344.8,126.11,1.28,294.12,13.15
4.11,15.03,93.2,102.03,336.92,125.38,1.22,287.64,13.12
3.99,14.43,91.94,100.8,328.94,122.15,1.2,279.77,12.4
3.88,14.2,93.44,102.5,336.57,125.72,1.11,284.76,12.42
3.85,14.08,87.47,95.99,316.85,116.8,1.21,270.01,12.21
3.96,14.31,88.43,96.83,315.29,116.01,1.13,268.64,12.68
3.71,14.28,88.73,97.27,320.15,117.76,1.18,271.54,12.54
4.17,14.74,93.72,102.6,318.93,118.45,1.22,270.58,12.85
3.76,14.18,87.57,96.03,311.78,114.91,1.2,267,12.53
3.37,14.01,90.02,98.84,318.69,119.84,1.14,268.65,12.19
3.81,14.17,88.37,96.8,310.14,114.76,1.11,264.13,12.52
3.6,14.26,85.53,93.7,305.84,111.23,1.12,263.01,12.7
3.92,14.39,88.31,96.85,313.11,115.63,1.1,267.58,12.47
3.84,14.5,91.71,100.53,326.07,120.81,1.18,276.71,12.84
3.38,14.53,93.37,102.02,328.98,120.91,1.25,281.41,13.17
4,15.61,100.7,109.94,355.15,130.58,1.26,303.83,13.56
3.9,15.8,98.57,108.05,354.92,131.91,1.23,300.47,13.67
3.82,15.57,94.61,103.98,338.66,125.13,1.25,287.32,13.65
3.58,15.32,92.48,101.55,331.24,120.48,1.27,284.67,13.31
3.65,15.14,95.93,105.05,338.17,125.46,1.25,286.86,13.34
3.92,15,98.28,107.75,347.34,131.35,1.23,290.32,13.02
3.63,15.28,95.1,104.08,338.67,125.2,1.27,289.39,13.29
3.85,16.49,103.54,113.21,353.52,131.24,1.34,298.55,14.26
3.57,15.32,95.72,104.96,346.18,127.7,1.23,292.22,13.04
3.67,14.69,95.13,104.13,341.17,125.85,1.2,289.33,13.16
3.82,15.21,95.1,104.22,342.63,126.45,1.22,291.29,12.83
3.89,15.02,99.53,109.38,357.81,133.04,1.32,304.31,13.4
3.45,15.37,97.78,107.19,354.74,131.48,1.18,300.08,13.21
3.98,15.84,99.17,108.67,361.69,133.94,1.32,307.12,13.66
3.85,15.79,100.8,110.64,364.75,133.52,1.24,310.23,13.77
3.86,18.54,119.68,130.84,418.45,152.2,1.65,359.55,15.57
